id,type,address,price,coords,lt,lg,totalScore
link_ad_84253400,Monolocale,"via capecelatro 45, San Siro, Milano",600,"[45.4711632, 9.1296082]",45.4711632,9.1296082,4.610614391782026
link_ad_60061556,Bilocale,"via Gaspare Rosales 8, Garibaldi - Corso Como, Milano",2900,"[45.4826074, 9.1886785]",45.4826074,9.1886785,2.9614410468263426
link_ad_83394399,Bilocale,"via privata Tarvisio, Maggiolina, Milano",950,"[45.4976953, 9.2065118]",45.4976953,9.2065118,0.7254113121872647
link_ad_81502951,Bilocale,"via Luigi Canonica 72, Paolo Sarpi, Milano",1100,"[45.480574, 9.171005]",45.480574,9.171005,3.439181082389562
link_ad_76721202,Trilocale,"via Pola, Isola, Milano",2300,"[45.4887488, 9.1940733]",45.4887488,9.1940733,-0.3985603887901452
link_ad_83270491,Bilocale,"via Crimea 13, Bande Nere, Milano",1100,"[45.4613384, 9.136954]",45.4613384,9.136954,1.9407991253314667
link_ad_82479752,Trilocale,"viale Ergisto Bezzi 2, Gambara, Milano",1700,"[45.4649998, 9.1429548]",45.4649998,9.1429548,3.7081987124889135
link_ad_83077495,Bilocale,"via Cozzi, Greco - Segnano, Milano",1100,"[45.5092767, 9.2099263]",45.5092767,9.2099263,4.425120835902561
link_ad_71816758,Quadrilocale,"via Molino delle Armi, Carrobbio, Milano",3000,"[45.4566123, 9.1843124]",45.4566123,9.1843124,0.2687691480525345
link_ad_75728198,Attico,"via Dei Piatti, Carrobbio, Milano",3580,"[45.4605058, 9.1853489]",45.4605058,9.1853489,-0.21444173927044297
link_ad_83163351,Bilocale,"via castelbarco, Corso San Gottardo, Milano",1550,"[45.44774289999999, 9.1867612]",45.44774289999999,9.1867612,-0.931238934927733
link_ad_83587419,Quadrilocale,"via Ettore Romagnoli, Tripoli - Soderini, Milano",1500,"[45.45541790000001, 9.146308]",45.45541790000001,9.146308,1.6116760520068776
link_ad_83163053,Trilocale,"viale Castelbarco, Corso San Gottardo, Milano",1550,"[45.44774289999999, 9.1867612]",45.44774289999999,9.1867612,-0.931238934927733
link_ad_83869248,Trilocale,"via Soderini, Tripoli - Soderini, Milano",1200,"[45.4559037, 9.1399727]",45.4559037,9.1399727,1.8700562544416868
link_ad_83128695,Trilocale,"via Carlo Imbonati 52, Dergano, Milano",1200,"[45.5028239, 9.1815731]",45.5028239,9.1815731,4.344233577797249
link_ad_83769645,Bilocale,"via Noto 16, Vigentino - Fatima, Milano",750,"[45.4306243, 9.201188499999999]",45.4306243,9.2011885,-0.26020346161993885
link_ad_71329818,Quadrilocale,"via Don Bartolomeo Grazioli 11, Affori, Milano",1800,"[45.5097782, 9.175230299999999]",45.5097782,9.1752303,3.79900373410275
link_ad_83248215,Attico,"via Giotto, Vercelli - Wagner, Milano",3900,"[45.4687542, 9.1574615]",45.4687542,9.1574615,1.8429949674007804
link_ad_77537386,Quadrilocale,"via Giorgio Washington 18, Washington, Milano",2200,"[45.45909, 9.1545343]",45.45909,9.1545343,3.289967446240685
link_ad_63453592,Attico,"via Piero Maroncelli 5, Garibaldi - Corso Como, Milano",3000,"[45.4823633, 9.1833156]",45.4823633,9.1833156,2.869700609911768
link_ad_79127841,Appartamento,"corso Giuseppe Garibaldi, Moscova, Milano",4500,"[45.4777382, 9.1844893]",45.4777382,9.1844893,-0.9855188050660235
link_ad_83266145,Appartamento,"via Valpetrosa, Carrobbio, Milano",3750,"[45.4622902, 9.1853762]",45.4622902,9.1853762,-0.3541342001743799
link_ad_80461089,Bilocale,"corso Monforte, Palestro, Milano",2500,"[45.471425, 9.201948999999999]",45.471425,9.201949,0.7431896161110876
link_ad_83731711,Monolocale,"via Enrico Noe 47, Città Studi, Milano",1000,"[45.4796155, 9.222226]",45.4796155,9.222226,2.2994708367590215
link_ad_83351057,Appartamento,"via Archimede, Indipendenza, Milano",3650,"[45.4655042, 9.2160423]",45.4655042,9.2160423,-0.8253482993356498
link_ad_82893267,Bilocale,"via Adriatico 1, Niguarda, Milano",900,"[45.5180693, 9.1955764]",45.5180693,9.1955764,4.595988895043839
link_ad_65238790,Trilocale,"viale Angelo Filippetti 33, Quadronno - Crocetta, Milano",1300,"[45.4521066, 9.200139799999999]",45.4521066,9.2001398,1.739565587255648
link_ad_82892693,Bilocale,"via della Spiga, Quadrilatero della Moda, Milano",1667,"[45.470363, 9.1966091]",45.470363,9.1966091,1.4621331713549415
link_ad_84078930,Bilocale,"via Olona 19, Corso Genova, Milano",1000,"[45.46005410000001, 9.1716217]",45.46005410000001,9.1716217,1.9874249407847855
link_ad_82342848,Trilocale,"via Castelfidardo, Moscova, Milano",2200,"[45.4772854, 9.187292]",45.4772854,9.187292,0.9993415125139415
link_ad_80562913,Quadrilocale,"via Marco Formentini, Brera, Milano",3750,"[45.4716995, 9.1860109]",45.4716995,9.1860109,-0.3381220795373445
link_ad_81060489,Trilocale,"corso Vercelli 55, Washington, Milano",1825,"[45.4664858, 9.1577865]",45.4664858,9.1577865,3.6281714249878516
link_ad_82439502,Trilocale,"via Correggio, Amendola - Buonarroti, Milano",2000,"[45.4735619, 9.151326]",45.4735619,9.151326,2.628622431681249
link_ad_66506071,Appartamento,"via Zenale, San Vittore, Milano",4400,"[45.46483019999999, 9.1701409]",45.46483019999999,9.1701409,-0.932002636336501
link_ad_84085228,Monolocale,"via Sannio, Lodi - Brenta, Milano",550,"[45.4474533, 9.2106931]",45.4474533,9.2106931,1.8024038146357935
link_ad_84226928,Bilocale,"via Pagliano, Monte Rosa - Lotto, Milano",1250,"[45.4758557, 9.1481759]",45.4758557,9.1481759,3.2629609392757204
link_ad_84098224,Bilocale,"via Vincenzo Monti, Sempione, Milano",1450,"[45.4721951, 9.1675053]",45.4721951,9.1675053,1.6215451970073207
link_ad_83748611,Quadrilocale,"via savona 80, Solari, Milano",2100,"[45.4518362, 9.156176799999999]",45.4518362,9.1561768,1.0873847299337949
link_ad_83428579,Attico,"piazza Giuseppe Missori, Duomo, Milano",3000,"[45.4609676, 9.188693]",45.4609676,9.188693,0.2922876714345528
link_ad_81616018,Quadrilocale,"via Simone D'orsenigo, Cadore, Milano",2350,"[45.4564345, 9.212025299999999]",45.4564345,9.2120253,0.27792968339987145
link_ad_81294747,Trilocale,"via Pietro Mascagni, Palestro, Milano",3250,"[45.4661803, 9.2026024]",45.4661803,9.2026024,0.09142431077434887
link_ad_80905779,Trilocale,"via Perugia 10, Palestro, Milano",3000,"[45.46438999999999, 9.20346]",45.46438999999999,9.20346,0.30381480599652866
link_ad_82852013,Trilocale,"via Enrico Nöe 6, Città Studi, Milano",1600,"[45.4772955, 9.2184724]",45.4772955,9.2184724,1.7972723914863045
link_ad_83585963,Appartamento,"via Bartolomeo Panizza, Vercelli - Wagner, Milano",4000,"[45.4646827, 9.163337799999999]",45.4646827,9.1633378,1.7534148341238338
link_ad_83898694,Bilocale,"via Giulio Dardanoni 9D, Lambrate, Milano",1100,"[45.4854587, 9.2426809]",45.4854587,9.2426809,2.160768933315639
link_ad_81755870,Quadrilocale,"via Bartolomeo d'Alviano, Lorenteggio, Milano",1400,"[45.4560156, 9.140121599999999]",45.4560156,9.1401216,1.6978062423243656
link_ad_82227852,Bilocale,"via Carlo Imbonati, Dergano, Milano",1700,"[45.5011812, 9.1825297]",45.5011812,9.1825297,3.9196981110953324
link_ad_83869122,Trilocale,"via Timavo, Isola, Milano",2000,"[45.490902, 9.1988606]",45.490902,9.1988606,-0.14529630442300645
link_ad_78840869,Trilocale,"via Gustavo Fara, Centrale, Milano",3500,"[45.4838883, 9.198388099999999]",45.4838883,9.1983881,-1.4147973185174625
link_ad_80309947,Bilocale,"via Cardinale Ascanio Sforza 55, Ascanio Sforza, Milano",1260,"[45.44644, 9.177026]",45.44644,9.177026,-0.6991676525432176
link_ad_81597043,Trilocale,"piazzale Luigi Cadorna, Vincenzo Monti, Milano",2000,"[45.4691463, 9.1719122]",45.4691463,9.1719122,1.1479856466731497
link_ad_83630087,Bilocale,"via Carlo Maria Maggi 2, Arena, Milano",1800,"[45.47791609999999, 9.1793088]",45.47791609999999,9.1793088,1.3374644119055075
link_ad_82376920,Trilocale,"via Carlo Botta 40, Porta Romana - Medaglie d'Oro, Milano",1950,"[45.4522516, 9.2020778]",45.4522516,9.2020778,1.1810289104033769
link_ad_83993788,Bilocale,"marco polo, Porta Nuova, Milano",1800,"[45.4799439, 9.195265599999999]",45.4799439,9.1952656,3.9194815614812617
link_ad_82383218,Bilocale,"piazza Santa Maria Beltrade 1, Carrobbio, Milano",1700,"[45.4628843, 9.186818599999999]",45.4628843,9.1868186,1.4178856690767936
link_ad_83131333,Trilocale,"via Francesco Cherubini 6, Vercelli - Wagner, Milano",2200,"[45.4670461, 9.1598087]",45.4670461,9.1598087,3.307194555851252
link_ad_78516153,Bilocale,"via Emanuele Filiberto 3, Sempione, Milano",1150,"[45.485358, 9.1581645]",45.485358,9.1581645,3.360580043485744
link_ad_83295175,Attico,"largo Rio De Janeiro 3, Città Studi, Milano",1850,"[45.47328, 9.223049999999999]",45.47328,9.22305,1.5839298943786027
link_ad_80876975,Trilocale,"via Medeghino 34, Cermenate - Abbiategrasso, Milano",1200,"[45.4307405, 9.1784729]",45.4307405,9.1784729,-0.6459702053754567
link_ad_84162354,Trilocale,"via verona, Porta Romana - Medaglie d'Oro, Milano",1950,"[45.4522516, 9.2020778]",45.4522516,9.2020778,1.1810289104033769
link_ad_54535324,Bilocale,"via Giovanni Boccaccio 21, Vincenzo Monti, Milano",1700,"[45.46757969999999, 9.1716566]",45.46757969999999,9.1716566,1.4034379833027861
link_ad_84187424,Attico,"via Cornelio Tacito, Lodi - Brenta, Milano",1700,"[45.4430029, 9.2180449]",45.4430029,9.2180449,0.779690892458957
link_ad_56507188,Attico,"via Soncino, Carrobbio, Milano",4000,"[45.4604745, 9.1825709]",45.4604745,9.1825709,-0.5813623091314586
link_ad_83001977,Bilocale,"via belinzaghi, Farini, Milano",1250,"[45.49568800000001, 9.187852399999999]",45.49568800000001,9.1878524,4.333961591686083
link_ad_61231090,Bilocale,"via Correggio 41, De Angeli, Milano",1000,"[45.4691406, 9.1497041]",45.4691406,9.1497041,4.324772142181248
link_ad_83032963,Appartamento,"via Ambrogio Alciati 7, Bande Nere, Milano",1999,"[45.46057510000001, 9.136203]",45.46057510000001,9.136203,1.1654693904635778
link_ad_83817178,Bilocale,"via Ugo Betti 59, Gallaratese, Milano",750,"[45.4935448, 9.1091213]",45.4935448,9.1091213,3.624595734030157
link_ad_83866034,Quadrilocale,"via Sem Benelli 16, Gallaratese, Milano",1400,"[45.4974455, 9.121564]",45.4974455,9.121564,3.0733606518810506
link_ad_84053324,Bilocale,"via Bastia 4, Ripamonti, Milano",800,"[45.450368, 9.1970606]",45.450368,9.1970606,-0.26452521263197404
link_ad_70416874,Trilocale,"via Correggio, Amendola - Buonarroti, Milano",1500,"[45.4735619, 9.151326]",45.4735619,9.151326,3.0596569144398695
link_ad_53346343,Bilocale,"corso Como 9, Garibaldi - Corso Como, Milano",1300,"[45.4818759, 9.1871335]",45.4818759,9.1871335,4.341932641587089
link_ad_84001920,Bilocale,"via San Gerolamo Emiliani 10, Porta Romana - Medaglie d'Oro, Milano",1300,"[45.4497729, 9.2079879]",45.4497729,9.2079879,1.1695848957459904
link_ad_75231218,Bilocale,"via dei Fontanili 32, Ripamonti, Milano",1350,"[45.44022289999999, 9.1927632]",45.44022289999999,9.1927632,-0.7602090776818875
link_ad_68927787,Trilocale,"via De Togni, San Vittore, Milano",4166,"[45.4643142, 9.173210899999999]",45.4643142,9.1732109,-0.7276487492654424
link_ad_83816934,Bilocale,"via Bastia 4, Ripamonti, Milano",850,"[45.450368, 9.1970606]",45.450368,9.1970606,-0.3076286609078361
link_ad_82597391,Monolocale,"via Privata della Passarella 4, Duomo, Milano",2500,"[45.4640976, 9.1919265]",45.4640976,9.1919265,0.7379139375975514
link_ad_82821025,Trilocale,"via Correggio 41, De Angeli, Milano",1500,"[45.4691406, 9.1497041]",45.4691406,9.1497041,3.8937376594226283
link_ad_78826881,Trilocale,"via Volturno, Isola, Milano",4000,"[45.4876051, 9.1913102]",45.4876051,9.1913102,1.9967869585859952
link_ad_83869780,Trilocale,"via Giorgio Washington 59, Washington, Milano",1450,"[45.45909, 9.1545343]",45.45909,9.1545343,3.9365191703786166
link_ad_83324109,Trilocale,"via Cappuccini, Palestro, Milano",4000,"[45.471425, 9.201948999999999]",45.471425,9.201949,-0.5499138321647745
link_ad_82848271,Bilocale,"via Carlo Maria Maggi 2, Arena, Milano",1400,"[45.47791609999999, 9.1793088]",45.47791609999999,9.1793088,1.6822919981124038
link_ad_83017473,Bilocale,"piazza Santo Stefano 5, Borgogna - Largo Augusto, Milano",1800,"[45.46257869999999, 9.194682799999999]",45.46257869999999,9.1946828,1.336197199914732
link_ad_56537942,Quadrilocale,"via Caradosso, Vincenzo Monti, Milano",3000,"[45.4691463, 9.1719122]",45.4691463,9.1719122,0.2859166811559084
link_ad_74199302,Villa,"a schiera piazza Niccolò Tommaseo 2, Vincenzo Monti, Milano",5000,"[45.4697285, 9.1667226]",45.4697285,9.1667226,-1.4433155749119555
link_ad_76870400,Trilocale,"via Vergani Marelli 1, Bande Nere, Milano",1550,"[45.4545446, 9.1341463]",45.4545446,9.1341463,1.558464218055306
link_ad_83937554,Trilocale,"viale Sarca 326, Bignami - Ponale, Milano",1000,"[45.52543070000001, 9.2146945]",45.52543070000001,9.2146945,4.490137123427691
link_ad_84152548,Trilocale,"via Morigi, Carrobbio, Milano",3160,"[45.4632444, 9.1809125]",45.4632444,9.1809125,0.14925731493782068
link_ad_83526465,Trilocale,"via poma 61, Indipendenza, Milano",4480,"[45.4632092, 9.216220999999999]",45.4632092,9.216221,-1.5468614999934829
link_ad_84176140,Bilocale,"via Confalonieri, Isola, Milano",1800,"[45.4866653, 9.1914503]",45.4866653,9.1914503,3.8970240859022782
link_ad_67952763,Monolocale,"via Domenico Berra 22, Crescenzago, Milano",570,"[45.5073797, 9.2487019]",45.5073797,9.2487019,0.9668680391000031
link_ad_83526469,Trilocale,"via poma 61, Indipendenza, Milano",4480,"[45.4632092, 9.216220999999999]",45.4632092,9.216221,-1.5468614999934829
link_ad_83003141,Trilocale,"via Fabrizio De Andrè 8, Chiesa Rossa, Milano",1050,"[45.4234139, 9.1759077]",45.4234139,9.1759077,-0.5177398439789608
link_ad_63318218,Trilocale,"via Correggio, Amendola - Buonarroti, Milano",2000,"[45.4735619, 9.151326]",45.4735619,9.151326,2.628622431681249
link_ad_83297907,Quadrilocale,"viale San Gimignano, Bande Nere, Milano",1600,"[45.4613384, 9.136954]",45.4613384,9.136954,1.509764642572846
link_ad_83793114,Bilocale,"via Caianello 6, Dergano, Milano",970,"[45.50095839999999, 9.1745775]",45.50095839999999,9.1745775,4.535083179994173
link_ad_83754661,Bilocale,"via Don Roberto Bigiogera, Precotto, Milano",900,"[45.5134429, 9.2277683]",45.5134429,9.2277683,0.7006003690937571
link_ad_83746553,Trilocale,"via Barzilai, Lorenteggio, Milano",950,"[45.4527835, 9.1394383]",45.4527835,9.1394383,2.083656910033371
link_ad_75892020,Appartamento,"via Motta, Vercelli - Wagner, Milano",4000,"[45.4655723, 9.1625816]",45.4655723,9.1625816,1.7546813186969827
link_ad_83114617,Bilocale,"via Pompeo Marchesi, Quarto Cagnino, Milano",1050,"[45.47070979999999, 9.1036165]",45.47070979999999,9.1036165,4.201901364783447
link_ad_83263705,Bilocale,"via Errico Petrella 19, Buenos Aires, Milano",1100,"[45.483944, 9.2092908]",45.483944,9.2092908,2.2265372605672167
link_ad_82591563,Trilocale,"via Morigi 7, Carrobbio, Milano",3167,"[45.4630935, 9.1808246]",45.4630935,9.1808246,0.14259463188604737
link_ad_81131277,Bilocale,"viale Gian Galeazzo, Ticinese, Milano",1000,"[45.4526545, 9.1834408]",45.4526545,9.1834408,1.9771541026611867
link_ad_82288952,Bilocale,"largo Marco Zanuso, Portello - Parco Vittoria, Milano",620,"[45.486652, 9.1504]",45.486652,9.1504,3.80443530722121
link_ad_84084124,Bilocale,"via dei Fontanili, Ripamonti, Milano",1000,"[45.4411717, 9.1918232]",45.4411717,9.1918232,-0.4586187802648269
link_ad_84153678,Attico,"via Pinerolo 58, San Siro, Milano",2000,"[45.4793861, 9.1153052]",45.4793861,9.1153052,3.3738712917968527
link_ad_82958365,Bilocale,"via Giampietro Lucini 19, Maggiolina, Milano",980,"[45.4923391, 9.1845277]",45.4923391,9.1845277,4.573656473241052
link_ad_83613433,Bilocale,"via privata Martino Lutero, Precotto, Milano",700,"[45.5129817, 9.2198993]",45.5129817,9.2198993,0.8869768670781847
link_ad_79096635,Appartamento,"via Cappuccio, Sant'Ambrogio, Milano",3750,"[45.46232920000001, 9.175612]",45.46232920000001,9.175612,-0.37112846107953823
link_ad_83760169,Bilocale,"via Bergamo 6, Montenero, Milano",1450,"[45.4570023, 9.2080779]",45.4570023,9.2080779,1.0642024075345757
link_ad_83290189,Monolocale,"via Nicola Palmieri, Cermenate - Abbiategrasso, Milano",750,"[45.4349356, 9.1796779]",45.4349356,9.1796779,-0.2572670004810027
link_ad_74926872,Quadrilocale,"via Borgonuovo, Brera, Milano",4500,"[45.471438, 9.190726699999999]",45.471438,9.1907267,-0.9806876648847598
link_ad_82597393,Bilocale,"via Privata della Passerella 4, Duomo, Milano",3750,"[45.4640976, 9.1919265]",45.4640976,9.1919265,-0.3396722692990002
link_ad_83031303,Trilocale,"via Andrea Maffei, Montenero, Milano",1787,"[45.4575276, 9.2078572]",45.4575276,9.2078572,0.7758624988706453
link_ad_83031601,Bilocale,"via Andrea Maffei, Montenero, Milano",1296,"[45.4575276, 9.2078572]",45.4575276,9.2078572,1.199138360939611
link_ad_83100833,Bilocale,"via Enrico Cosenz 54, Bovisa, Milano",850,"[45.5072367, 9.1622713]",45.5072367,9.1622713,4.5950886707483845
link_ad_84053184,Bilocale,"via FILIPPO ANGHILERI 4-A, Figino, Milano",750,"[45.4935468, 9.0724471]",45.4935468,9.0724471,4.45294917263982
link_ad_71144264,Appartamento,"via Morigi, Carrobbio, Milano",5000,"[45.4632444, 9.1809125]",45.4632444,9.1809125,-1.4369495816139035
link_ad_84155208,Trilocale,"corso Magenta, Cadorna - Castello, Milano",2500,"[45.4657262, 9.173159199999999]",45.4657262,9.1731592,0.7119072143199605
link_ad_83030773,Trilocale,"via Antonio Fogazzaro, Montenero, Milano",1720,"[45.4587817, 9.2065805]",45.4587817,9.2065805,0.8404377698304113
link_ad_84226926,Monolocale,"via Privata Vasto, Moscova, Milano",850,"[45.4773414, 9.1813517]",45.4773414,9.1813517,2.1582023045115353
link_ad_83343321,Quadrilocale,"via Luigi Cavenaghi 7, De Angeli, Milano",3000,"[45.4708304, 9.1472166]",45.4708304,9.1472166,2.5909949600989206
link_ad_81081867,Mansarda,"via Ravizza adiacente, De Angeli, Milano",2000,"[45.4679704, 9.1520831]",45.4679704,9.1520831,3.4712461850773266
link_ad_83770413,Trilocale,"via Fortezza 44, Villa San Giovanni, Milano",1300,"[45.5222965, 9.224046]",45.5222965,9.224046,0.3603002952329579
link_ad_80606917,Trilocale,"corso Magenta, Cadorna - Castello, Milano",3000,"[45.4657262, 9.173159199999999]",45.4657262,9.1731592,0.28087273156133996
link_ad_82894113,Monolocale,"piazza dei Daini 4, Bicocca, Milano",650,"[45.5159916, 9.210844699999999]",45.5159916,9.2108447,4.803510709365023
link_ad_80771369,Mansarda,"via Egidio Folli 29, Lambrate, Milano",700,"[45.4859077, 9.2461192]",45.4859077,9.2461192,2.5007876290144293
link_ad_55065114,Attico,"via Ambrogio Alciati 15, Bande Nere, Milano",1500,"[45.45856759999999, 9.1372489]",45.45856759999999,9.1372489,1.6013760404722834
link_ad_81357469,Appartamento,"via Montecuccoli adiacente, Bande Nere, Milano",2500,"[45.46256169999999, 9.136986799999999]",45.46256169999999,9.1369868,3.007735459990029
link_ad_82131752,Trilocale,"via Conca del Naviglio 12, Corso Genova, Milano",2200,"[45.45778139999999, 9.1760293]",45.45778139999999,9.1760293,0.9501009225822787
link_ad_82686593,Trilocale,"via Egadi, Dezza, Milano",1850,"[45.4599932, 9.1584601]",45.4599932,9.1584601,3.5942512915047438
link_ad_83612103,Bilocale,"via San Basilio 21, Greco - Segnano, Milano",900,"[45.50945, 9.20797]",45.50945,9.20797,4.6010642775970885
link_ad_82520010,Bilocale,"via Larga, Missori, Milano",1450,"[45.4605818, 9.18947]",45.4605818,9.18947,1.6278535474715594
link_ad_82496696,Bilocale,"via Giampietro Lucini 19, Maggiolina, Milano",1100,"[45.4923391, 9.1845277]",45.4923391,9.1845277,4.470208197378983
link_ad_83864404,Quadrilocale,"via Bartolomeo Eustachi, Morgagni, Milano",1650,"[45.47661309999999, 9.2147887]",45.47661309999999,9.2147887,1.7642103614918567
link_ad_83167209,Bilocale,"via Enrico Cosenz 54, Bovisa, Milano",780,"[45.5072367, 9.1622713]",45.5072367,9.1622713,4.655433498334592
link_ad_83269059,Monolocale,"via Ponale 6, Bignami - Ponale, Milano",550,"[45.5223456, 9.2092444]",45.5223456,9.2092444,4.887260121786382
link_ad_83700213,Appartamento,"via Sofocle, City Life, Milano",3000,"[45.4745377, 9.158452500000001]",45.4745377,9.1584525,1.7870174997070754
link_ad_72285030,Quadrilocale,"via Alberto da Giussano 11, Pagano, Milano",1650,"[45.4687409, 9.163286099999999]",45.4687409,9.1632861,2.953672297904931
link_ad_80606951,Quadrilocale,"via 20 Settembre, Vincenzo Monti, Milano",4500,"[45.4699947, 9.1703903]",45.4699947,9.1703903,-1.0077162047947446
link_ad_83972598,Bilocale,"via Quadrio 9, Garibaldi - Corso Como, Milano",3000,"[45.4838104, 9.1847251]",45.4838104,9.1847251,2.8656757795691528
link_ad_83374851,Bilocale,"ottimo stato, secondo piano, Plebisciti - Susa, Milano",1200,"[45.4681442, 9.2225773]",45.4681442,9.2225773,2.1394391783651265
link_ad_83968508,Bilocale,"via conca del naviglio 37, Ticinese, Milano",1300,"[45.4554634, 9.1780879]",45.4554634,9.1780879,1.7197540193338736
link_ad_81404571,Trilocale,"via COLA MONTANO, Isola, Milano",2000,"[45.4892035, 9.185864900000002]",45.4892035,9.185864900000002,3.7080329285141973
link_ad_83290389,Bilocale,"via della Commenda, Quadronno - Crocetta, Milano",1500,"[45.4557934, 9.1960839]",45.4557934,9.1960839,1.5737651324428117
link_ad_83717981,Bilocale,"via pier paolo pasolini 86, Cascina Merlata - Musocco, Milano",950,"[45.508549, 9.1049328]",45.508549,9.1049328,3.423368001666539
link_ad_81099475,Bilocale,"via Pontaccio adiacente, Lanza, Milano",1835,"[45.4722123, 9.184036899999999]",45.4722123,9.1840369,1.3105157138180663
link_ad_80993981,Quadrilocale,"via Arzaga adiacente, Bande Nere, Milano",2000,"[45.46256169999999, 9.136986799999999]",45.46256169999999,9.1369868,3.4387699427486496
link_ad_83288307,Trilocale,"Galleria Unione 4, Missori, Milano",3300,"[45.4618121, 9.187339999999999]",45.4618121,9.18734,0.035219051500848586
link_ad_82894099,Bilocale,"via Francesco Petrarca 20, Vincenzo Monti, Milano",1600,"[45.4704048, 9.1677331]",45.4704048,9.1677331,1.489878547247384
link_ad_80543551,Bilocale,"via Perugia 10, Palestro, Milano",1500,"[45.46438999999999, 9.20346]",45.46438999999999,9.20346,1.5969182542723908
link_ad_80606831,Trilocale,"corso Magenta, Cadorna - Castello, Milano",2000,"[45.4657262, 9.173159199999999]",45.4657262,9.1731592,1.1429416970785813
link_ad_84034222,Bilocale,"via Giuseppe Pozzobonelli, Niguarda, Milano",650,"[45.52178989999999, 9.1938736]",45.52178989999999,9.1938736,4.8046125894626615
link_ad_83083713,Trilocale,"via Federico Confalonieri 1, Isola, Milano",2350,"[45.486441, 9.1890164]",45.486441,9.1890164,3.420932910736282
link_ad_81476813,Bilocale,"ottimo stato, primo piano, Bocconi, Milano",1000,"[45.4485736, 9.189945]",45.4485736,9.189945,-0.45029510117858096
link_ad_81244483,Trilocale,"via Pietro Toselli, Cimiano, Milano",1300,"[45.5005667, 9.2341907]",45.5005667,9.2341907,0.35237336783788686
link_ad_83866614,Quadrilocale,"via Caduti di Marcinelle 14, Rubattino, Milano",1500,"[45.4806969, 9.2501645]",45.4806969,9.2501645,1.823034976425229
link_ad_76980430,Bilocale,"viale Vincenzo Lancetti 40, Farini, Milano",1150,"[45.495197, 9.173977899999999]",45.495197,9.1739779,4.3997375982059115
link_ad_80500882,Loft,"Ripa di Porta Ticinese 91, Navigli - Darsena, Milano",2850,"[45.4494238, 9.1649428]",45.4494238,9.1649428,0.4336118932345414
link_ad_81389961,Trilocale,"via Perugia 10, Palestro, Milano",2200,"[45.46438999999999, 9.20346]",45.46438999999999,9.20346,0.9934699784103216
link_ad_80600195,Bilocale,"via San Benigno, Città Studi, Milano",690,"[45.4701535, 9.2367176]",45.4701535,9.2367176,2.5641752237156967
link_ad_83053915,Appartamento,"via San Senatore 6-3, Missori, Milano",3333,"[45.4580918, 9.1897577]",45.4580918,9.1897577,-0.004745841531650363
link_ad_78573039,Trilocale,"viale Edoardo Jenner 69-3, Farini, Milano",810,"[45.4960965, 9.173188999999999]",45.4960965,9.173189,4.688079434738101
link_ad_84152692,Bilocale,"piazza Erculea 5, Missori, Milano",1500,"[45.4589405, 9.1901388]",45.4589405,9.1901388,1.579077920475954
link_ad_67439579,Bilocale,"via Alberto da Giussano 24, Pagano, Milano",1050,"[45.4698957, 9.162177999999999]",45.4698957,9.162178,1.9578388202250174
link_ad_82555843,Monolocale,"via Valtellina 4, Isola, Milano",1200,"[45.489296, 9.1821456]",45.489296,9.1821456,4.392134574897524
link_ad_80055533,Bilocale,"corso Porta Romana 51, Quadronno - Crocetta, Milano",1300,"[45.4542809, 9.195815999999999]",45.4542809,9.195816,1.741489096987158
link_ad_81287311,Appartamento,"via Alberto Da Giussano, 16, Pagano, Milano",4100,"[45.4691094, 9.1632258]",45.4691094,9.1632258,-0.6718550301516624
link_ad_82999859,Bilocale,"largo Benedetto Cairoli 1, Duomo, Milano",1100,"[45.4680677, 9.1826294]",45.4680677,9.1826294,1.93912011780749
link_ad_83534363,Bilocale,"largo Benedetto Cairoli 1, Duomo, Milano",1100,"[45.4680677, 9.1826294]",45.4680677,9.1826294,1.93912011780749
link_ad_83914166,Bilocale,"vicolo Fiori, Brera, Milano",2300,"[45.4722698, 9.185582499999999]",45.4722698,9.1855825,0.9114761300721161
link_ad_76603054,Quadrilocale,"largo La Foppa, Moscova, Milano",2920,"[45.477719, 9.1845793]",45.477719,9.1845793,0.37662143923052405
link_ad_83291015,Trilocale,"via Alberto da Giussano 22, Pagano, Milano",3000,"[45.4697792, 9.162340400000001]",45.4697792,9.1623404,0.27675584049576996
link_ad_84062258,Bilocale,"via Garigliano, Isola, Milano",1100,"[45.4889847, 9.190395299999999]",45.4889847,9.1903953,4.490569531500058
link_ad_74756198,Bilocale,"via Fontana, Guastalla, Milano",1350,"[45.4615111, 9.2054188]",45.4615111,9.2054188,1.7204474970830486
link_ad_43062241,Loft,"via Gian Battista Vico, San Vittore, Milano",1650,"[45.4617212, 9.1685043]",45.4617212,9.1685043,1.4289889348843872
link_ad_73769036,Quadrilocale,"largo La Foppa, Moscova, Milano",2960,"[45.477719, 9.1845793]",45.477719,9.1845793,0.342138680609835
link_ad_80917755,Appartamento,"via Filelfo, 10, Sempione, Milano",3000,"[45.4805479, 9.1631503]",45.4805479,9.1631503,1.790025939859659
link_ad_81870684,Quadrilocale,"via Vincenzo Foppa 7, Solari, Milano",2700,"[45.4582398, 9.1636718]",45.4582398,9.1636718,0.5830528147883318
link_ad_84081556,Trilocale,"via francesco Cilea 138, Gallaratese, Milano",940,"[45.5013903, 9.0953699]",45.5013903,9.0953699,3.45140045259206
